1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
-3.1716,-3.2086,-3.2452,-3.2854,-3.3332,-3.3916,-3.4638,-3.552,-3.6594,-3.789,-3.9436,-4.124,-4.3292,-4.5566,-4.8028,-5.065,-5.34,-5.6244,-5.9138,-6.204,-6.4912,-6.7754,-7.0596,-7.3504,-7.6544,-7.9778,-8.3282,-8.7132,-9.1426,-9.6258,-10.1702,-10.7756,-11.4332,-12.1292,-12.8486,-13.5764,-14.2978,-14.996,-15.6526,-16.2478,-16.7652,-17.1954,-17.5382,-17.796,-17.9696,-18.057,-18.0524,-17.9482,-17.7372,-17.414,-16.9778,-16.4348,-15.7974,-15.0836,-14.315,-13.5146,-12.7058,-11.9114,-11.1534,-10.451,-9.8168,-9.2558,-8.7648,-8.3354,-7.958,-7.6222,-7.3176,-7.033,-6.7574,-6.48,-6.1932,-5.8952,-5.5886,-5.278,-4.9686,-4.6648,-4.3722,-4.0978,-3.8512,-3.6424,-3.478,-3.3562,-3.27,-3.2112,-3.1738,-3.1536,-3.147,-3.1506,-3.1594,-3.168,-3.1732,-3.1746,-3.174,-3.173,-3.1714,-3.1676,-3.1592,-3.1436,-3.1192,-3.0846
-2.904,-2.9542,-3.0128,-3.0808,-3.1594,-3.2494,-3.3518,-3.4676,-3.5988,-3.7468,-3.9132,-4.0984,-4.3022,-4.5232,-4.76,-5.0108,-5.2736,-5.5468,-5.8282,-6.1162,-6.4098,-6.7094,-7.0176,-7.3382,-7.6758,-8.0352,-8.422,-8.842,-9.3016,-9.8064,-10.3596,-10.96,-11.6016,-12.2748,-12.9682,-13.669,-14.3642,-15.0394,-15.68,-16.2708,-16.7992,-17.2566,-17.6384,-17.942,-18.164,-18.2986,-18.3374,-18.2696,-18.0846,-17.7738,-17.3352,-16.7748,-16.108,-15.3564,-14.5452,-13.7012,-12.8502,-12.017,-11.2236,-10.4888,-9.8246,-9.236,-8.72,-8.2696,-7.8748,-7.5252,-7.2102,-6.9202,-6.6462,-6.3804,-6.1174,-5.8542,-5.5912,-5.3296,-5.0714,-4.8192,-4.5756,-4.3438,-4.1274,-3.9304,-3.7556,-3.603,-3.4718,-3.3604,-3.2674,-3.1926,-3.1352,-3.095,-3.0708,-3.0612,-3.0642,-3.0782,-3.101,-3.1302,-3.1624,-3.1932,-3.2182,-3.233,-3.2336,-3.2172
-2.6424,-2.7056,-2.786,-2.882,-2.9912,-3.1124,-3.2444,-3.387,-3.5404,-3.7054,-3.882,-4.0712,-4.2728,-4.4868,-4.713,-4.9512,-5.201,-5.4622,-5.735,-6.0204,-6.3194,-6.6332,-6.9634,-7.3118,-7.681,-8.0738,-8.4936,-8.9444,-9.429,-9.9496,-10.5068,-11.0986,-11.721,-12.3676,-13.0302,-13.6992,-14.3638,-15.0128,-15.6346,-16.2182,-16.7538,-17.2332,-17.6494,-17.996,-18.266,-18.4504,-18.5376,-18.5132,-18.3616,-18.07,-17.6322,-17.055,-16.3572,-15.5664,-14.7122,-13.8248,-12.9324,-12.0608,-11.2336,-10.4692,-9.7804,-9.1712,-8.6386,-8.1744,-7.7682,-7.4096,-7.0884,-6.7966,-6.5272,-6.2752,-6.0368,-5.8088,-5.5892,-5.3764,-5.17,-4.9698,-4.7754,-4.5858,-4.3992,-4.2134,-4.0282,-3.8456,-3.6694,-3.5046,-3.3552,-3.2242,-3.1146,-3.0296,-2.9716,-2.9428,-2.943,-2.969,-3.0152,-3.0746,-3.1406,-3.2066,-3.266,-3.3118,-3.3378,-3.3392
-2.3944,-2.4708,-2.5734,-2.6974,-2.8368,-2.9878,-3.1476,-3.315,-3.4888,-3.6686,-3.8542,-4.0456,-4.2438,-4.4498,-4.6648,-4.8898,-5.1258,-5.3742,-5.6376,-5.9188,-6.2216,-6.5478,-6.8976,-7.2712,-7.6684,-8.0904,-8.539,-9.0152,-9.5198,-10.0514,-10.608,-11.1872,-11.787,-12.404,-13.033,-13.6672,-14.2986,-14.9182,-15.5182,-16.091,-16.6294,-17.1258,-17.5714,-17.9568,-18.272,-18.506,-18.644,-18.6688,-18.5586,-18.2926,-17.8584,-17.2632,-16.5322,-15.7004,-14.8038,-13.8748,-12.9436,-12.0366,-11.1784,-10.3892,-9.6824,-9.0618,-8.522,-8.053,-7.6432,-7.2814,-6.9586,-6.668,-6.4048,-6.1672,-5.953,-5.7592,-5.5812,-5.4148,-5.2574,-5.1066,-4.9596,-4.8114,-4.6544,-4.4804,-4.2848,-4.0714,-3.8508,-3.634,-3.4296,-3.2446,-3.0844,-2.9548,-2.863,-2.815,-2.8128,-2.8512,-2.9206,-3.0094,-3.1082,-3.208,-3.3006,-3.3772,-3.4288,-3.4472
-2.1694,-2.2594,-2.3852,-2.5368,-2.7046,-2.8828,-3.0676,-3.2564,-3.448,-3.6406,-3.833,-4.025,-4.2184,-4.4154,-4.6186,-4.83,-5.0518,-5.2866,-5.5388,-5.8138,-6.118,-6.4544,-6.8216,-7.2164,-7.637,-8.0832,-8.5544,-9.0508,-9.5702,-10.1086,-10.6608,-11.2234,-11.7972,-12.3822,-12.9758,-13.5738,-14.17,-14.7582,-15.333,-15.8904,-16.4268,-16.9348,-17.4036,-17.8216,-18.1764,-18.4556,-18.6438,-18.7206,-18.659,-18.4266,-17.9986,-17.382,-16.6144,-15.7424,-14.8068,-13.842,-12.878,-11.9414,-11.0574,-10.2492,-9.533,-8.912,-8.376,-7.9118,-7.506,-7.1478,-6.828,-6.541,-6.2844,-6.06,-5.8688,-5.707,-5.567,-5.4416,-5.3268,-5.2192,-5.1148,-5.0058,-4.8796,-4.7188,-4.512,-4.2668,-4.0026,-3.7376,-3.4842,-3.251,-3.045,-2.8738,-2.7484,-2.681,-2.678,-2.731,-2.8232,-2.9392,-3.067,-3.1966,-3.3194,-3.4252,-3.5018,-3.5364
-1.97862,-2.0834,-2.2336,-2.411,-2.6036,-2.8044,-3.0092,-3.2154,-3.421,-3.6238,-3.8208,-4.0112,-4.198,-4.3854,-4.5768,-4.775,-4.9828,-5.204,-5.4434,-5.709,-6.0116,-6.3566,-6.738,-7.1494,-7.5874,-8.0504,-8.5376,-9.0474,-9.5766,-10.1182,-10.6624,-11.204,-11.7488,-12.3004,-12.8584,-13.42,-13.9808,-14.5362,-15.0826,-15.6194,-16.1478,-16.662,-17.147,-17.5882,-17.9728,-18.2882,-18.519,-18.645,-18.6366,-18.448,-18.0282,-17.3836,-16.5788,-15.6726,-14.708,-13.7188,-12.7332,-11.7768,-10.8748,-10.0542,-9.3392,-8.7304,-8.2096,-7.7592,-7.3656,-7.0172,-6.7054,-6.4246,-6.174,-5.9596,-5.789,-5.6562,-5.5478,-5.4544,-5.3716,-5.2964,-5.2252,-5.1502,-5.055,-4.9108,-4.6914,-4.4122,-4.1084,-3.804,-3.5126,-3.2426,-3.0002,-2.794,-2.6366,-2.5496,-2.5488,-2.6188,-2.732,-2.8696,-3.0188,-3.1708,-3.317,-3.4474,-3.548,-3.5982
-1.83934,-1.96198,-2.1344,-2.3314,-2.5414,-2.758,-2.9764,-3.1942,-3.4092,-3.6186,-3.8182,-4.004,-4.1834,-4.3612,-4.5414,-4.7272,-4.9224,-5.1308,-5.358,-5.612,-5.909,-6.2608,-6.6516,-7.0726,-7.52,-7.9918,-8.4864,-9.0014,-9.5332,-10.0742,-10.6074,-11.1236,-11.6382,-12.1574,-12.6816,-13.2084,-13.7348,-14.2576,-14.7744,-15.2854,-15.7996,-16.3138,-16.8046,-17.2564,-17.657,-17.9934,-18.2514,-18.4118,-18.4474,-18.311,-17.901,-17.2238,-16.3938,-15.4712,-14.4962,-13.5004,-12.5102,-11.5502,-10.6438,-9.8186,-9.1164,-8.5328,-8.035,-7.6052,-7.2296,-6.8974,-6.5996,-6.3298,-6.0868,-5.8778,-5.7248,-5.6158,-5.5278,-5.4526,-5.3866,-5.3282,-5.2744,-5.2192,-5.1482,-5.0266,-4.7904,-4.48,-4.1494,-3.822,-3.5096,-3.2194,-2.957,-2.729,-2.5472,-2.4388,-2.4464,-2.5324,-2.6584,-2.8068,-2.966,-3.1284,-3.2864,-3.4316,-3.5508,-3.6174
-1.79412,-1.92246,-2.1014,-2.3056,-2.523,-2.7466,-2.9714,-3.194,-3.4118,-3.622,-3.8198,-4.0012,-4.1738,-4.3428,-4.513,-4.688,-4.8722,-5.0706,-5.2892,-5.5364,-5.8286,-6.1778,-6.5674,-6.9882,-7.436,-7.9076,-8.4002,-8.9108,-9.4344,-9.9632,-10.4798,-10.9746,-11.464,-11.9544,-12.4472,-12.9418,-13.4362,-13.9286,-14.4178,-14.9052,-15.4004,-15.9006,-16.382,-16.829,-17.2286,-17.5672,-17.8298,-17.9972,-18.0416,-17.9152,-17.5164,-16.8516,-16.035,-15.1266,-14.1666,-13.1866,-12.2132,-11.2708,-10.3834,-9.5786,-8.898,-8.337,-7.8626,-7.4566,-7.1044,-6.7948,-6.5176,-6.2666,-6.0394,-5.843,-5.6994,-5.5964,-5.5114,-5.4368,-5.3692,-5.3078,-5.2504,-5.1912,-5.1164,-4.9916,-4.7532,-4.4416,-4.1106,-3.7834,-3.472,-3.183,-2.9216,-2.694,-2.512,-2.4022,-2.4076,-2.49,-2.612,-2.7556,-2.9102,-3.068,-3.2224,-3.365,-3.4834,-3.5508
-1.84242,-1.96424,-2.1342,-2.3332,-2.5478,-2.77,-2.9936,-3.2146,-3.4294,-3.6344,-3.8262,-4.0032,-4.1696,-4.3308,-4.4916,-4.657,-4.8324,-5.0232,-5.2366,-5.4816,-5.77,-6.1066,-6.485,-6.897,-7.3364,-7.799,-8.281,-8.7778,-9.2834,-9.789,-10.283,-10.7612,-11.2298,-11.6948,-12.1594,-12.6242,-13.0888,-13.5528,-14.0168,-14.483,-14.9546,-15.427,-15.8844,-16.3114,-16.6932,-17.0154,-17.2608,-17.4074,-17.4248,-17.2664,-16.8804,-16.2728,-15.508,-14.644,-13.724,-12.7818,-11.846,-10.9426,-10.0972,-9.3372,-8.6864,-8.1454,-7.6948,-7.3154,-6.9918,-6.7108,-6.4614,-6.2364,-6.0334,-5.8566,-5.7138,-5.5992,-5.4994,-5.4072,-5.3194,-5.2352,-5.1526,-5.0654,-4.9588,-4.8054,-4.5792,-4.2962,-3.9914,-3.6882,-3.3998,-3.1332,-2.894,-2.6892,-2.5312,-2.4406,-2.433,-2.493,-2.5938,-2.7172,-2.8522,-2.9906,-3.1258,-3.2488,-3.3466,-3.3996
-1.94064,-2.0588,-2.2174,-2.405,-2.61,-2.8242,-3.041,-3.2552,-3.4626,-3.6596,-3.8432,-4.0132,-4.1722,-4.3248,-4.4766,-4.6328,-4.7998,-4.9836,-5.1918,-5.4326,-5.7132,-6.0366,-6.3998,-6.7966,-7.2212,-7.6684,-8.1328,-8.6092,-9.0912,-9.5708,-10.0408,-10.4982,-10.9454,-11.3862,-11.8238,-12.26,-12.6956,-13.1316,-13.569,-14.009,-14.4516,-14.8912,-15.3158,-15.7116,-16.0632,-16.3546,-16.5674,-16.6788,-16.6602,-16.4776,-16.1056,-15.55,-14.8482,-14.0458,-13.1836,-12.2962,-11.4136,-10.5638,-9.7726,-9.0638,-8.4538,-7.9448,-7.525,-7.1786,-6.8896,-6.6432,-6.4274,-6.233,-6.055,-5.8932,-5.7478,-5.615,-5.4888,-5.3644,-5.2404,-5.1168,-4.9928,-4.8632,-4.7178,-4.541,-4.323,-4.0716,-3.806,-3.5436,-3.2956,-3.069,-2.8688,-2.701,-2.575,-2.5022,-2.488,-2.5246,-2.5962,-2.6888,-2.7924,-2.8998,-3.004,-3.0974,-3.1696,-3.209
-2.0704,-2.1858,-2.3342,-2.5086,-2.7008,-2.9028,-3.1088,-3.3128,-3.5104,-3.6974,-3.8712,-4.0318,-4.1814,-4.3242,-4.466,-4.6126,-4.7704,-4.9466,-5.1476,-5.3806,-5.6508,-5.96,-6.3064,-6.6854,-7.0912,-7.5182,-7.9608,-8.413,-8.8686,-9.321,-9.7652,-10.1986,-10.6218,-11.0372,-11.4476,-11.8548,-12.2608,-12.667,-13.0746,-13.484,-13.8932,-14.2964,-14.6834,-15.0412,-15.3548,-15.6076,-15.7812,-15.8544,-15.8036,-15.6064,-15.2494,-14.7386,-14.0982,-13.3624,-12.5666,-11.7434,-10.9234,-10.1348,-9.4034,-8.7504,-8.1898,-7.7238,-7.3452,-7.0402,-6.7926,-6.587,-6.4094,-6.248,-6.0944,-5.9436,-5.792,-5.637,-5.4764,-5.3094,-5.1374,-4.9626,-4.7866,-4.6086,-4.424,-4.2274,-4.016,-3.7946,-3.5728,-3.3604,-3.1648,-2.99,-2.8392,-2.716,-2.6248,-2.5702,-2.5532,-2.5692,-2.6098,-2.6662,-2.7314,-2.7998,-2.8664,-2.9256,-2.9712,-2.9968
-2.2196,-2.3322,-2.471,-2.632,-2.8096,-2.9978,-3.1906,-3.3828,-3.569,-3.745,-3.908,-4.0574,-4.1956,-4.3268,-4.4572,-4.5928,-4.7406,-4.907,-5.0986,-5.3214,-5.5792,-5.8734,-6.2024,-6.5622,-6.9472,-7.3518,-7.77,-8.196,-8.6238,-9.0482,-9.465,-9.8716,-10.2684,-10.6564,-11.038,-11.4152,-11.7898,-12.1638,-12.5384,-12.9132,-13.286,-13.6508,-13.9982,-14.3152,-14.5876,-14.7992,-14.933,-14.9708,-14.8944,-14.6892,-14.3486,-13.878,-13.2946,-12.6244,-11.8966,-11.141,-10.3868,-9.662,-8.992,-8.3978,-7.8924,-7.4788,-7.1508,-6.8954,-6.6964,-6.537,-6.4014,-6.275,-6.1454,-6.0034,-5.8432,-5.6622,-5.4614,-5.2444,-5.0164,-4.7832,-4.5496,-4.3198,-4.0966,-3.8814,-3.6762,-3.4836,-3.3072,-3.1496,-3.0128,-2.897,-2.8018,-2.7272,-2.6724,-2.637,-2.6196,-2.6178,-2.6276,-2.6458,-2.669,-2.6948,-2.7206,-2.7442,-2.763,-2.7744
-2.3788,-2.4876,-2.6168,-2.7644,-2.9268,-3.1,-3.279,-3.4586,-3.6334,-3.7982,-3.9496,-4.0864,-4.2112,-4.3294,-4.4468,-4.5702,-4.7064,-4.8616,-5.042,-5.2526,-5.4968,-5.7758,-6.0874,-6.4276,-6.7912,-7.1722,-7.565,-7.964,-8.3636,-8.7592,-9.147,-9.5252,-9.8932,-10.252,-10.603,-10.9482,-11.2898,-11.6292,-11.9678,-12.3058,-12.6406,-12.9664,-13.2736,-13.55,-13.7818,-13.9536,-14.0504,-14.0574,-13.9616,-13.7534,-13.4304,-12.9972,-12.467,-11.8594,-11.198,-10.509,-9.8196,-9.157,-8.5472,-8.012,-7.5654,-7.2106,-6.9406,-6.7418,-6.5968,-6.4882,-6.3978,-6.3084,-6.204,-6.0704,-5.8992,-5.6888,-5.4438,-5.1724,-4.884,-4.5882,-4.2942,-4.0112,-3.7488,-3.5152,-3.3162,-3.1526,-3.0224,-2.9218,-2.8462,-2.7922,-2.7554,-2.7312,-2.7144,-2.6996,-2.6834,-2.6648,-2.6448,-2.6246,-2.6056,-2.5882,-2.573,-2.5608,-2.5528,-2.5502
-2.5398,-2.6436,-2.7622,-2.8956,-3.0424,-3.2002,-3.3652,-3.5326,-3.6964,-3.8508,-3.9904,-4.1136,-4.2238,-4.327,-4.4306,-4.5412,-4.6652,-4.8082,-4.976,-5.1734,-5.4036,-5.6674,-5.9624,-6.2836,-6.626,-6.9834,-7.3504,-7.722,-8.093,-8.4594,-8.8176,-9.1658,-9.5036,-9.8314,-10.1504,-10.4624,-10.769,-11.0718,-11.3728,-11.6722,-11.9684,-12.256,-12.5252,-12.7634,-12.957,-13.0926,-13.157,-13.1384,-13.028,-12.8208,-12.5166,-12.1198,-11.64,-11.0916,-10.4936,-9.868,-9.2398,-8.6354,-8.0818,-7.6032,-7.2164,-6.9246,-6.718,-6.58,-6.4922,-6.436,-6.3928,-6.3426,-6.265,-6.1408,-5.9576,-5.715,-5.4228,-5.095,-4.7456,-4.387,-4.0324,-3.6956,-3.3928,-3.14,-2.9474,-2.814,-2.7308,-2.6868,-2.672,-2.6788,-2.6998,-2.7268,-2.749,-2.756,-2.7414,-2.7064,-2.6574,-2.6008,-2.5416,-2.4834,-2.4292,-2.3824,-2.3484,-2.3322
-2.6952,-2.7924,-2.899,-3.017,-3.1474,-3.2892,-3.44,-3.5954,-3.7496,-3.895,-4.0236,-4.1326,-4.2268,-4.3146,-4.4044,-4.5026,-4.6148,-4.746,-4.901,-5.0846,-5.301,-5.5506,-5.83,-6.1334,-6.4546,-6.7886,-7.13,-7.4742,-7.8168,-8.1536,-8.4818,-8.7994,-9.106,-9.402,-9.6882,-9.966,-10.2368,-10.5022,-10.7642,-11.0242,-11.2828,-11.5346,-11.7688,-11.9722,-12.1322,-12.236,-12.273,-12.2338,-12.1132,-11.9098,-11.6258,-11.2656,-10.8346,-10.343,-9.8052,-9.24,-8.6692,-8.1176,-7.6134,-7.186,-6.858,-6.6316,-6.4906,-6.4142,-6.3822,-6.3768,-6.379,-6.3684,-6.3206,-6.2088,-6.0128,-5.735,-5.3944,-5.012,-4.6052,-4.1888,-3.7774,-3.3878,-3.043,-2.7688,-2.5836,-2.483,-2.4468,-2.456,-2.4968,-2.5592,-2.634,-2.7102,-2.7724,-2.8026,-2.7892,-2.737,-2.6602,-2.5712,-2.4776,-2.3844,-2.2956,-2.2172,-2.158,-2.1294
-2.838,-2.9264,-3.0184,-3.1198,-3.233,-3.3582,-3.494,-3.637,-3.7822,-3.9208,-4.0406,-4.1342,-4.2118,-4.2854,-4.3636,-4.4518,-4.5544,-4.6756,-4.8188,-4.989,-5.1918,-5.429,-5.6944,-5.9804,-6.2812,-6.5918,-6.9076,-7.2244,-7.5386,-7.8462,-8.1444,-8.4312,-8.7062,-8.9702,-9.224,-9.468,-9.7036,-9.9318,-10.1548,-10.3756,-10.5978,-10.8174,-11.0208,-11.1936,-11.324,-11.4012,-11.4158,-11.3614,-11.2344,-11.0366,-10.7746,-10.4522,-10.0698,-9.633,-9.1534,-8.6462,-8.1302,-7.6276,-7.166,-6.7808,-6.5086,-6.349,-6.272,-6.2514,-6.2684,-6.3058,-6.3468,-6.372,-6.3558,-6.261,-6.0516,-5.7358,-5.3496,-4.9204,-4.4666,-4.003,-3.5442,-3.1082,-2.7206,-2.421,-2.2458,-2.181,-2.1882,-2.2422,-2.3278,-2.4348,-2.554,-2.6736,-2.7754,-2.831,-2.8166,-2.7458,-2.6458,-2.5322,-2.414,-2.2956,-2.1812,-2.0772,-1.99482,-1.9542
-2.96,-3.0362,-3.1126,-3.197,-3.2924,-3.3998,-3.519,-3.6476,-3.7818,-3.9142,-4.028,-4.1052,-4.1686,-4.2324,-4.3036,-4.3864,-4.4838,-4.5988,-4.7334,-4.892,-5.082,-5.3092,-5.561,-5.8294,-6.1092,-6.396,-6.686,-6.9754,-7.2614,-7.5404,-7.8088,-8.0648,-8.3092,-8.5422,-8.7644,-8.9764,-9.1788,-9.3724,-9.5592,-9.7416,-9.9298,-10.1218,-10.297,-10.4424,-10.5472,-10.6024,-10.6008,-10.5366,-10.4082,-10.218,-9.9798,-9.6964,-9.3612,-8.9776,-8.5548,-8.1052,-7.645,-7.193,-6.773,-6.4204,-6.2004,-6.1044,-6.0794,-6.1012,-6.1526,-6.219,-6.2854,-6.334,-6.3418,-6.2702,-6.045,-5.6936,-5.2748,-4.8148,-4.3312,-3.8382,-3.3496,-2.8828,-2.4618,-2.1312,-1.97162,-1.93922,-1.97626,-2.0584,-2.1718,-2.3066,-2.454,-2.603,-2.7372,-2.822,-2.8012,-2.716,-2.6038,-2.4796,-2.351,-2.222,-2.0962,-1.97882,-1.88056,-1.82738
-3.0458,-3.1122,-3.1756,-3.2438,-3.3212,-3.4096,-3.5096,-3.62,-3.7374,-3.8552,-3.9572,-4.0286,-4.0886,-4.151,-4.2222,-4.3056,-4.4036,-4.5176,-4.6498,-4.8032,-4.985,-5.1992,-5.4348,-5.684,-5.9418,-6.2044,-6.468,-6.7302,-6.9876,-7.2376,-7.477,-7.704,-7.919,-8.1228,-8.3158,-8.498,-8.6706,-8.8344,-8.9912,-9.144,-9.3022,-9.464,-9.6108,-9.7304,-9.8132,-9.8512,-9.8384,-9.7712,-9.6484,-9.4744,-9.2616,-9.0126,-8.7208,-8.3878,-8.021,-7.6302,-7.2294,-6.8354,-6.4708,-6.17,-5.9908,-5.9262,-5.9276,-5.9704,-6.0374,-6.1146,-6.1872,-6.2378,-6.2434,-6.1648,-5.9372,-5.5836,-5.1592,-4.6922,-4.201,-3.7004,-3.2056,-2.7344,-2.3124,-1.98502,-1.82226,-1.78826,-1.82748,-1.91422,-2.0336,-2.1754,-2.33,-2.4862,-2.626,-2.7152,-2.7056,-2.6308,-2.5276,-2.4114,-2.29,-2.1678,-2.0484,-1.93766,-1.84642,-1.80076
-3.0974,-3.1548,-3.2068,-3.26,-3.319,-3.3868,-3.465,-3.5534,-3.649,-3.7456,-3.833,-3.906,-3.9722,-4.0414,-4.1196,-4.21,-4.3142,-4.4334,-4.5688,-4.723,-4.8998,-5.0998,-5.3172,-5.5458,-5.7808,-6.0184,-6.256,-6.4904,-6.7196,-6.941,-7.1522,-7.3518,-7.54,-7.7168,-7.8828,-8.0386,-8.1852,-8.3238,-8.4566,-8.5872,-8.7196,-8.8506,-8.9696,-9.0656,-9.1294,-9.1544,-9.1356,-9.0706,-8.96,-8.8082,-8.622,-8.404,-8.1526,-7.8684,-7.5568,-7.226,-6.888,-6.5586,-6.2598,-6.0214,-5.8732,-5.8142,-5.818,-5.8604,-5.924,-5.9936,-6.0536,-6.086,-6.0666,-5.9614,-5.7398,-5.4102,-5.0056,-4.5542,-4.077,-3.5906,-3.1122,-2.6618,-2.2668,-1.96518,-1.78898,-1.72636,-1.74264,-1.81164,-1.91648,-2.045,-2.1866,-2.328,-2.451,-2.5284,-2.5394,-2.4956,-2.4206,-2.3302,-2.233,-2.1344,-2.039,-1.95312,-1.88862,-1.86358
-3.127,-3.1726,-3.2116,-3.2484,-3.2882,-3.3342,-3.3888,-3.453,-3.5254,-3.602,-3.6784,-3.7524,-3.8272,-3.908,-3.9988,-4.1014,-4.217,-4.3456,-4.488,-4.645,-4.818,-5.0064,-5.2066,-5.4146,-5.6266,-5.8396,-6.0508,-6.2584,-6.4602,-6.6542,-6.8386,-7.0124,-7.1754,-7.3274,-7.4692,-7.6014,-7.7252,-7.8422,-7.9546,-8.065,-8.1746,-8.2806,-8.3756,-8.451,-8.4996,-8.5152,-8.4942,-8.4352,-8.339,-8.2096,-8.051,-7.8658,-7.6544,-7.4182,-7.161,-6.8896,-6.6146,-6.3496,-6.1128,-5.925,-5.8022,-5.745,-5.7392,-5.7672,-5.8126,-5.8602,-5.8948,-5.8984,-5.8494,-5.7244,-5.5076,-5.2026,-4.8284,-4.4078,-3.9606,-3.5052,-3.0592,-2.6432,-2.2814,-2,-1.81608,-1.7254,-1.70882,-1.746,-1.82088,-1.92084,-2.0344,-2.1492,-2.2498,-2.3186,-2.3452,-2.3334,-2.2956,-2.2428,-2.183,-2.1212,-2.0618,-2.0114,-1.9784,-1.97312
-3.1394,-3.1718,-3.1956,-3.2148,-3.2338,-3.2568,-3.287,-3.3266,-3.3764,-3.4356,-3.503,-3.5782,-3.6624,-3.7572,-3.864,-3.9828,-4.1132,-4.2546,-4.406,-4.5672,-4.7376,-4.9164,-5.1012,-5.2894,-5.479,-5.6676,-5.8536,-6.0354,-6.211,-6.3794,-6.5388,-6.6886,-6.8282,-6.9578,-7.0778,-7.1888,-7.2926,-7.3904,-7.4846,-7.5766,-7.6668,-7.7526,-7.8286,-7.8884,-7.9256,-7.9352,-7.9146,-7.863,-7.782,-7.6744,-7.5436,-7.3922,-7.221,-7.0318,-6.8276,-6.6138,-6.3984,-6.1924,-6.0086,-5.8606,-5.7572,-5.6992,-5.6788,-5.6842,-5.7022,-5.7194,-5.7218,-5.6934,-5.6174,-5.4782,-5.2662,-4.9838,-4.6428,-4.26,-3.8528,-3.4382,-3.0334,-2.6568,-2.3276,-2.0636,-1.87526,-1.76122,-1.7109,-1.71044,-1.74678,-1.80874,-1.88622,-1.969,-2.0462,-2.1076,-2.147,-2.165,-2.1666,-2.1578,-2.143,-2.1262,-2.1102,-2.0992,-2.0988,-2.1134
-3.1392,-3.1574,-3.1648,-3.165,-3.1624,-3.1616,-3.167,-3.1822,-3.2102,-3.2536,-3.3136,-3.391,-3.4854,-3.5958,-3.7206,-3.858,-4.0056,-4.1612,-4.3232,-4.4894,-4.6584,-4.8288,-4.9994,-5.169,-5.3372,-5.5026,-5.6644,-5.8216,-5.973,-6.1174,-6.254,-6.3818,-6.5006,-6.61,-6.7106,-6.803,-6.8886,-6.9694,-7.047,-7.1228,-7.1972,-7.2676,-7.3296,-7.3782,-7.4076,-7.4142,-7.3956,-7.352,-7.2854,-7.199,-7.0956,-6.9776,-6.8462,-6.7026,-6.5488,-6.3886,-6.2278,-6.0736,-5.934,-5.817,-5.727,-5.665,-5.627,-5.6056,-5.5916,-5.5744,-5.5424,-5.4832,-5.3838,-5.2338,-5.0276,-4.7666,-4.4586,-4.116,-3.753,-3.384,-3.024,-2.6882,-2.3906,-2.1432,-1.95294,-1.81984,-1.73826,-1.69946,-1.69426,-1.71414,-1.75172,-1.80036,-1.85412,-1.90798,-1.95852,-2.0042,-2.0454,-2.0826,-2.1166,-2.1484,-2.1786,-2.2088,-2.2406,-2.2752
-3.1294,-3.1332,-3.1236,-3.1042,-3.08,-3.0556,-3.0366,-3.0278,-3.035,-3.0632,-3.1168,-3.1972,-3.303,-3.4302,-3.5742,-3.731,-3.8966,-4.0676,-4.2406,-4.4126,-4.5806,-4.7432,-4.9002,-5.0522,-5.1998,-5.3434,-5.4826,-5.6172,-5.7464,-5.8694,-5.9854,-6.0938,-6.194,-6.2858,-6.3694,-6.4454,-6.515,-6.5804,-6.6432,-6.7054,-6.767,-6.8262,-6.8792,-6.9208,-6.9462,-6.952,-6.9366,-6.9008,-6.8474,-6.7802,-6.7028,-6.6172,-6.5242,-6.4236,-6.3166,-6.2052,-6.0926,-5.983,-5.88,-5.7868,-5.705,-5.6354,-5.577,-5.5266,-5.4788,-5.4266,-5.3612,-5.2732,-5.1538,-4.996,-4.7964,-4.5562,-4.2806,-3.9784,-3.6604,-3.3382,-3.0238,-2.7284,-2.462,-2.2318,-2.0422,-1.89416,-1.78502,-1.71028,-1.66432,-1.64188,-1.63876,-1.6525,-1.6822,-1.7278,-1.78832,-1.86072,-1.94064,-2.0238,-2.1068,-2.1874,-2.2638,-2.3346,-2.3978,-2.452
